|step|customer|age|gender|zipcodeOri|merchant|zipMerchant|category|amount|fraud
345795|111|'C1460082550'|'6'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|360.99|1
415054|131|'C1460082550'|'6'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|69.77|1
582384|176|'C1460082550'|'6'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|105.81|1
69252|26|'C1463141739'|'3'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|625.06|1
251933|84|'C1463141739'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|245.38|1
261170|87|'C1463141739'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|54.87|1
339510|109|'C1463141739'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|82.25|1
159411|56|'C1463356115'|'4'|'F'|'28007'|'M923029380'|'28007'|'es_home'|325.41|1
288227|95|'C1463356115'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|148.87|1
3794|1|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|397.63|1
3861|1|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|809.46|1
16054|6|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|817.59|1
16301|6|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|614.25|1
17652|7|'C1464489812'|'4'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|51.38|1
19689|7|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|514.2|1
20432|8|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|498.38|1
22451|8|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|396.62|1
22452|8|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|301.36|1
23365|9|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|105.64|1
24041|9|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|19.11|1
25207|10|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|729.03|1
25216|10|'C1464489812'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|42.77|1
25517|10|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|303.99|1
30268|11|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|379.73|1
30452|11|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|29.68|1
31775|12|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|508.13|1
33420|13|'C1464489812'|'4'|'M'|'28007'|'M2080407379'|'28007'|'es_travel'|4909.26|1
34255|13|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|53.01|1
34931|13|'C1464489812'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|41.08|1
35787|13|'C1464489812'|'4'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|264.56|1
36723|14|'C1464489812'|'4'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|995.2|1
37502|14|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|254.7|1
43322|16|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|533.1|1
44496|17|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|29.01|1
46597|17|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|977.76|1
57012|21|'C1464489812'|'4'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|104.32|1
58655|22|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|606.29|1
60555|23|'C1464489812'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|399.49|1
60883|23|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|214.61|1
62787|23|'C1464489812'|'4'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|100.95|1
63844|24|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|612.28|1
75761|28|'C1464489812'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|284.43|1
86763|32|'C1464489812'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|183.53|1
89181|32|'C1464489812'|'4'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2657.35|1
92480|34|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|354.22|1
93496|34|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|184.25|1
98977|36|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|885.57|1
105128|38|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|220.31|1
106201|38|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|552.3|1
110227|40|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|633.79|1
128899|46|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|219.51|1
130579|46|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|59.47|1
144724|51|'C1464489812'|'4'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|183.0|1
145804|51|'C1464489812'|'4'|'M'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|411.14|1
154040|54|'C1464489812'|'4'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|220.53|1
156541|55|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|245.24|1
167640|58|'C1464489812'|'4'|'M'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|236.33|1
181354|63|'C1464489812'|'4'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|280.58|1
187804|65|'C1464489812'|'4'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|256.27|1
198717|68|'C1464489812'|'4'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|352.58|1
217959|74|'C1464489812'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|66.07|1
221019|75|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|496.77|1
234431|79|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|11.23|1
235462|79|'C1464489812'|'4'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|505.8|1
238559|80|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|28.19|1
250004|83|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|447.92|1
252495|84|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|224.49|1
267455|89|'C1464489812'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|135.6|1
281327|93|'C1464489812'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|347.24|1
348992|112|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|346.06|1
349126|112|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|43.72|1
349415|112|'C1464489812'|'4'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|391.52|1
364729|117|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|486.33|1
369045|118|'C1464489812'|'4'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|187.53|1
370124|118|'C1464489812'|'4'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|363.54|1
372374|119|'C1464489812'|'4'|'M'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|797.79|1
394122|125|'C1464489812'|'4'|'M'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|448.72|1
396544|126|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|685.95|1
477964|148|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|320.75|1
522412|160|'C1464489812'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|802.78|1
549873|167|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|439.48|1
584922|177|'C1464489812'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|624.66|1
292344|96|'C1466730207'|'4'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|299.79|1
467094|145|'C1466730207'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|139.11|1
216628|73|'C1468001998'|'3'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|266.48|1
225617|76|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|807.25|1
236730|79|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|47.68|1
239570|80|'C1468001998'|'3'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|374.34|1
245113|82|'C1468001998'|'3'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|96.38|1
265206|88|'C1468001998'|'3'|'F'|'28007'|'M923029380'|'28007'|'es_home'|307.24|1
266022|88|'C1468001998'|'3'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|241.23|1
282541|93|'C1468001998'|'3'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|201.02|1
282820|93|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|480.79|1
285425|94|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|33.07|1
306084|100|'C1468001998'|'3'|'F'|'28007'|'M495352832'|'28007'|'es_travel'|1851.92|1
313375|102|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|451.71|1
320685|104|'C1468001998'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|3371.55|1
337003|109|'C1468001998'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|290.17|1
338918|109|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|689.1|1
339405|109|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|366.9|1
341712|110|'C1468001998'|'3'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|123.05|1
347338|112|'C1468001998'|'3'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|558.5|1
353933|114|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|481.34|1
357028|114|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|261.86|1
363184|116|'C1468001998'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|650.14|1
371803|119|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|262.65|1
383923|122|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|193.94|1
388780|123|'C1468001998'|'3'|'F'|'28007'|'M2080407379'|'28007'|'es_travel'|3198.37|1
394121|125|'C1468001998'|'3'|'F'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|393.13|1
405339|128|'C1468001998'|'3'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|193.93|1
408618|129|'C1468001998'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|380.12|1
415049|131|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|416.85|1
415850|131|'C1468001998'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|424.58|1
419866|132|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|712.79|1
436412|137|'C1468001998'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|682.86|1
442970|138|'C1468001998'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|993.27|1
445123|139|'C1468001998'|'3'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|21.91|1
446897|140|'C1468001998'|'3'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|353.72|1
452485|141|'C1468001998'|'3'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|120.6|1
453842|141|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|248.48|1
456704|142|'C1468001998'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|43.58|1
462857|144|'C1468001998'|'3'|'F'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|464.58|1
488838|151|'C1468001998'|'3'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|429.84|1
516085|158|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|267.81|1
518040|159|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|0.03|1
523017|160|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|7.64|1
524968|161|'C1468001998'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|358.14|1
526437|161|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|333.85|1
527728|162|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|585.53|1
529044|162|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|34.72|1
543132|166|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|438.59|1
563249|171|'C1468001998'|'3'|'F'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|169.64|1
571138|173|'C1468001998'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|302.96|1
575803|174|'C1468001998'|'3'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|535.6|1
582947|176|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|4.25|1
583007|176|'C1468001998'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|354.3|1
589086|178|'C1468001998'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|233.85|1
590504|178|'C1468001998'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|187.48|1
432652|136|'C1469520420'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|389.92|1
499735|154|'C1469520420'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|675.58|1
564776|172|'C1469520420'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|759.36|1
567210|172|'C1469520420'|'3'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|161.07|1
265578|88|'C1472480119'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|338.14|1
468895|146|'C1472480119'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|60.6|1
521463|160|'C1472480119'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|299.0|1
224920|76|'C1475317372'|'1'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|336.2|1
231881|78|'C1475317372'|'1'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|97.54|1
263446|87|'C1475317372'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|32.49|1
269194|89|'C1475317372'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|583.79|1
271841|90|'C1475317372'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|347.52|1
271982|90|'C1475317372'|'1'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|685.16|1
285424|94|'C1475317372'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|40.16|1
296045|97|'C1475317372'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|64.51|1
356421|114|'C1475317372'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|574.31|1
465368|145|'C1475317372'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|591.64|1
496595|153|'C1475317372'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|75.54|1
513170|158|'C1475317372'|'1'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|1201.13|1
567121|172|'C1475317372'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|8.22|1
581176|176|'C1475317372'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|620.22|1
498987|154|'C1475799889'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|347.41|1
20501|8|'C1476505660'|'1'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|95.03|1
23429|9|'C1476505660'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|38.66|1
26135|10|'C1476505660'|'1'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|320.67|1
60926|23|'C1476505660'|'1'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|427.7|1
71598|26|'C1476505660'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|907.98|1
101739|37|'C1476505660'|'1'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|350.58|1
210613|72|'C1476505660'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|743.14|1
389610|124|'C1476505660'|'1'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|105.64|1
398942|126|'C1476505660'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|60.63|1
426626|134|'C1476505660'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|203.72|1
511086|157|'C1476505660'|'1'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|335.5|1
208014|71|'C1477378413'|'3'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|978.09|1
430095|135|'C1477378413'|'3'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|446.37|1
79002|29|'C1478081031'|'4'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|654.98|1
93642|34|'C1478081031'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|5771.18|1
259683|86|'C1478081031'|'4'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|255.78|1
23945|9|'C1480193980'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|196.12|1
170186|59|'C1480193980'|'4'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|280.32|1
235692|79|'C1480193980'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|357.75|1
433869|136|'C1480193980'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|65.13|1
485831|150|'C1480640363'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|198.0|1
511135|157|'C1480640363'|'2'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|291.46|1
355076|114|'C1480799932'|'6'|'M'|'28007'|'M495352832'|'28007'|'es_travel'|1045.12|1
404364|128|'C1480799932'|'6'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|32.73|1
84370|31|'C1482659693'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|372.05|1
137876|49|'C1482659693'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|390.61|1
153926|54|'C1482659693'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|371.12|1
201024|69|'C1483927110'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|78.96|1
356544|114|'C1483927110'|'3'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|854.3|1
360871|116|'C1483927110'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|505.41|1
36188|14|'C1486069778'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|126.34|1
47651|18|'C1486069778'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|154.36|1
65111|24|'C1486069778'|'4'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|85.13|1
71073|26|'C1486069778'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|718.43|1
244962|82|'C1486069778'|'4'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|31.47|1
372068|119|'C1487582791'|'3'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|568.22|1
425974|134|'C1487582791'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|100.74|1
586483|177|'C1487582791'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|5.03|1
327411|106|'C1489294793'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|407.04|1
102763|37|'C1489632788'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|350.72|1
102857|37|'C1489632788'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|698.48|1
172663|60|'C1489632788'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|781.09|1
203259|69|'C1489632788'|'3'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|354.55|1
1481|0|'C1490048317'|'6'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|432.27|1
1482|0|'C1490048317'|'6'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|87.68|1
2676|1|'C1490048317'|'6'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|212.16|1
11214|4|'C1490048317'|'6'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|541.86|1
155744|54|'C1490048317'|'6'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|232.89|1
192998|66|'C1490048317'|'6'|'F'|'28007'|'M50039827'|'28007'|'es_health'|352.35|1
545484|166|'C1490048317'|'6'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|403.5|1
71700|26|'C1490935984'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|187.23|1
130965|46|'C1490935984'|'4'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|443.86|1
137142|48|'C1490935984'|'4'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|255.93|1
172587|60|'C1490935984'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|219.29|1
194222|67|'C1490935984'|'4'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|131.13|1
337231|109|'C1490935984'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|757.77|1
425299|134|'C1490935984'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|983.98|1
541682|165|'C1490935984'|'4'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|546.52|1
493592|152|'C1494829095'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|220.84|1
552328|168|'C1494829095'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|326.42|1
61945|23|'C1496962993'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|471.89|1
143001|50|'C1496962993'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|626.3|1
149704|52|'C1496962993'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|783.12|1
236185|79|'C1496962993'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|919.71|1
249739|83|'C1496962993'|'5'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|508.03|1
266058|88|'C1496962993'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|595.09|1
383714|122|'C1496962993'|'5'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|893.57|1
409007|129|'C1496962993'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|20.07|1
514634|158|'C1496962993'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|987.28|1
460439|143|'C1497135910'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|854.28|1
138313|49|'C1497615115'|'2'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|222.22|1
275299|91|'C1497615115'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|17.32|1
282540|93|'C1497615115'|'2'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|156.57|1
323495|105|'C1497615115'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|224.7|1
400513|127|'C1497615115'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|293.25|1
224388|76|'C1499241933'|'3'|'F'|'28007'|'M857378720'|'28007'|'es_hotelservices'|951.69|1
315981|103|'C1499241933'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|297.6|1
23558|9|'C1499701993'|'3'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|159.43|1
29822|11|'C1499701993'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|871.01|1
41511|16|'C1499701993'|'3'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|305.75|1
61959|23|'C1499701993'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|441.58|1
96701|35|'C1499701993'|'3'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|232.24|1
184695|64|'C1499701993'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|313.38|1
186071|64|'C1501096176'|'5'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|5734.27|1
197933|68|'C1501096176'|'5'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|344.58|1
288180|95|'C1501096176'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|53.99|1
365164|117|'C1501096176'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|759.86|1
390925|124|'C1501096176'|'5'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|417.83|1
437223|137|'C1501096176'|'5'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|9.71|1
453810|141|'C1501096176'|'5'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|237.26|1
493591|152|'C1501096176'|'5'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|164.33|1
565812|172|'C1501096176'|'5'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|220.24|1
408709|129|'C1501124312'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|660.4|1
489942|151|'C1501124312'|'4'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|412.62|1
15924|6|'C1502465707'|'4'|'F'|'28007'|'M2080407379'|'28007'|'es_travel'|2503.3|1
44625|17|'C1502465707'|'4'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|472.17|1
85482|31|'C1502465707'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|191.92|1
